City ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
357,Saint-Augustin,53,CA,1614750331,92,51.226,-58.6502,260.45,4.14
358,Nandyāl,0,IN,1614750331,16,15.4833,78.4833,308.85,1.48
359,Karratha,13,AU,1614750331,57,-20.7377,116.8463,304.2,6.73
360,Kalmunai,5,LK,1614750331,58,7.4167,81.8167,301.72,4.7
361,Carutapera,84,BR,1614750332,92,-1.195,-46.02,297.11,2.78
362,Waipawa,20,NZ,1614750332,73,-41.4122,175.5153,294.15,9.26
363,Montepuez,93,MZ,1614750332,88,-13.1256,38.9997,297.87,0.85
364,Sioux Lookout,90,CA,1614750333,73,50.1001,-91.917,267.15,2.06
365,Ust-Nera,100,RU,1614750333,80,64.5667,143.2,249.35,1.65
366,Novyy Nekouz,16,RU,1614750333,97,57.9029,38.07,267.52,5.01
367,Dodge City,1,US,1614750333,38,37.7528,-100.0171,279.26,4.63
368,Taltal,10,CL,1614750333,80,-25.4,-70.4833,291.27,0.48
369,Chernyshevskiy,89,RU,1614750334,84,63.0128,112.4714,242.74,1.73
370,Natal,40,BR,1614750334,94,-5.795,-35.2094,297.15,1.54
371,Boralday,90,KZ,1614750334,93,43.3578,76.8594,272.15,3.0
372,Cascais,29,PT,1614750334,74,38.6979,-9.4215,284.82,3.77
373,Monrovia,45,LR,1614750334,88,6.3005,-10.7969,299.6,2.52
374,Ippy,100,CF,1614750335,18,6.2679,21.2247,297.09,3.75
375,Yook,20,PH,1614750335,67,13.2261,121.964,302.23,0.77
376,Tessalit,67,ML,1614750335,23,20.1986,1.0114,292.3,4.16
377,Jacqueville,20,CI,1614750336,94,5.2052,-4.4146,301.15,2.57
378,Great Falls,1,US,1614750336,52,47.5002,-111.3008,279.26,7.72
379,Beyneu,78,KZ,1614750336,77,45.3167,55.2,277.02,7.6
380,Alvorada,98,BR,1614750336,96,-12.48,-49.1247,294.68,0.93
381,Manakara,24,MG,1614750336,67,-22.1333,48.0167,301.21,1.61
382,Rocha,65,UY,1614750336,91,-34.4833,-54.3333,294.72,3.54
383,Rockland,19,US,1614750336,55,41.1668,-74.0496,269.82,2.22
384,Tiznit Province,3,MA,1614750336,76,29.5833,-9.5,284.41,0.68
385,Paka,40,MY,1614750337,66,4.6374,103.4368,304.15,3.09
386,Ambon City,40,ID,1614750254,52,-3.6954,128.1814,306.15,4.12
387,İdil,40,TR,1614750337,93,37.3411,41.8895,279.15,2.57
388,Sambava,2,MG,1614750337,68,-14.2667,50.1667,301.59,2.17
389,Berea,1,US,1614750259,59,41.3662,-81.8543,273.71,4.12
390,Sola,100,VU,1614750338,90,-13.8833,167.55,299.01,9.41
391,Ossora,100,RU,1614750338,95,59.2353,163.0719,263.71,5.84
392,Ibrā’,0,OM,1614750338,24,22.6906,58.5334,302.54,1.44
393,Bagdogra,0,IN,1614750338,13,26.7,88.3167,303.31,3.37
394,Kaniama,100,CD,1614750338,96,-7.5667,24.1833,293.56,0.96
395,Gilroy,20,US,1614750338,66,37.0058,-121.5683,284.26,0.33
396,Udachny,46,RU,1614750174,78,66.4167,112.4,240.35,1.65
397,Ingham,1,US,1614750339,64,42.6,-84.3833,274.82,4.12
398,Belturbet,99,IE,1614750339,84,54.1,-7.45,276.48,1.34
399,Pangkalanbuun,86,ID,1614750339,49,-2.6833,111.6167,307.2,1.23
400,Nyurba,85,RU,1614750339,82,63.2842,118.3319,243.52,1.62
401,Stephenville Crossing,1,CA,1614750339,72,48.5,-58.4318,259.26,6.17
402,Cheney,20,US,1614750160,60,47.4874,-117.5758,278.15,3.09
403,Solnechnyy,94,RU,1614750340,71,50.7214,136.6319,262.69,4.3
404,Médéa,40,DZ,1614750340,94,36.2642,2.7539,287.15,1.03
405,Khasan,100,RU,1614750340,85,42.4308,130.6434,274.62,8.08
406,Baiyin,0,CN,1614750340,25,36.5583,104.2081,281.15,4.0
407,Zhangjiakou,0,CN,1614750341,45,40.81,114.8794,282.26,0.82
408,Olafsvik,100,IS,1614750341,90,64.8945,-23.7142,275.05,8.45
409,Mahébourg,75,MU,1614750341,70,-20.4081,57.7,302.15,3.6
410,San Jerónimo,90,PE,1614750341,72,-11.9472,-75.2829,281.18,1.01
411,Wu’an,52,CN,1614750341,32,31.6836,112.0044,289.64,2.09
412,Longyan,83,CN,1614750342,53,25.1072,117.0225,293.3,0.97
413,Kontagora,84,NG,1614750342,18,10.3999,5.4695,298.05,3.6
414,Souris,20,CA,1614750342,86,49.6172,-100.2612,268.15,3.09
415,Birjand,40,IR,1614750342,35,32.8663,59.2211,286.15,4.12
416,Inuvik,100,CA,1614750342,76,68.3499,-133.7218,243.15,1.54
417,Puertollano,0,ES,1614750343,94,38.6871,-4.1073,280.93,0.45
418,Guerrero Negro,0,MX,1614750343,44,27.9769,-114.0611,288.4,0.76
419,Masunga,0,BW,1614750343,100,-20.6246,27.4488,289.15,2.06
420,Labuhan,28,ID,1614750344,69,-6.8844,112.2051,302.72,5.35
421,Yārāda,8,IN,1614750342,40,17.65,83.2667,306.15,1.54
422,Wanning,91,CN,1614750344,85,18.8003,110.3967,297.1,4.84
423,Alyangula,43,AU,1614750344,62,-13.8483,136.4192,305.19,4.43
424,Berlevåg,75,NO,1614750344,80,70.8578,29.0864,269.15,1.54
425,Tiksi,98,RU,1614750344,99,71.6872,128.8694,239.55,1.95
426,Conceição do Araguaia,100,BR,1614750344,98,-8.2578,-49.2647,295.02,3.06
427,Soure,100,BR,1614750344,85,-0.7167,-48.5233,298.42,4.08
428,Celestún,1,MX,1614750345,84,20.8667,-90.4,297.2,3.54
429,Wajir,22,KE,1614750345,68,1.7471,40.0573,298.88,6.72
430,Chicama,94,PE,1614750345,66,-7.8447,-79.1469,297.53,1.75
431,Bundibugyo,83,UG,1614750345,38,0.7414,30.0417,301.35,0.96
432,Flinders,32,AU,1614750345,58,-34.5833,150.8552,294.82,1.79
433,Kabo,36,CF,1614750345,22,7.6994,18.629,295.39,1.15
434,Vacha,96,RU,1614750346,96,55.8008,42.7706,266.54,5.84
435,Lubbock,1,US,1614750077,28,33.6001,-101.8338,279.15,4.12
436,Rabat,40,MA,1614750276,100,33.9911,-6.8401,284.82,1.54
437,Humen,75,CN,1614750346,64,22.819,113.6731,297.04,3.0
438,Ngunguru,100,NZ,1614750346,94,-35.6167,174.5,293.15,3.13
439,Mil'kovo,100,RU,1614750346,94,54.7167,158.6167,260.26,1.37
440,Seminole,90,US,1614750221,100,28.7086,-81.2081,292.59,3.09
441,Kitob,63,UZ,1614750347,50,39.0843,66.8332,285.15,4.12
442,Westport,14,US,1614750347,52,41.1415,-73.3579,270.93,4.42
443,Eureka,20,US,1614750347,91,40.8021,-124.1637,282.04,0.45
444,Husavik,40,IS,1614750348,74,66.0449,-17.3389,272.15,1.03
445,Haines Junction,42,CA,1614750348,63,60.7522,-137.5108,268.15,2.06
446,Cayenne,75,GF,1614750134,100,4.9333,-52.3333,295.37,1.54
447,Krasnosel'kup,100,RU,1614750348,87,65.7,82.4667,251.29,9.51
448,Bandar-e Lengeh,1,IR,1614750348,61,26.5579,54.8807,298.15,4.12
449,Marsh Harbour,70,BS,1614750348,77,26.5412,-77.0636,296.48,6.33
450,Ampanihy,98,MG,1614750349,81,-24.7,44.75,297.06,1.7
451,Bengkulu,100,ID,1614750238,63,-3.8004,102.2655,302.23,3.86
452,Sabang,2,ID,1614750349,74,5.8933,95.3214,301.35,5.67
453,Portachuelo,40,BO,1614750349,83,-17.35,-63.4,299.15,3.09
454,Río Gallegos,0,AR,1614750349,81,-51.6226,-69.2181,278.15,3.6
455,Adrar,42,MR,1614750349,31,20.5022,-10.0711,288.79,5.14
456,Gijang,75,KR,1614750103,37,35.2442,129.2139,283.15,2.57
457,Heraclea,99,TR,1614750350,84,37.5133,34.0467,275.18,1.83
458,Ulkan,100,RU,1614750350,84,57.243,107.3223,252.24,1.88
459,Pangnirtung,100,CA,1614750350,87,66.1451,-65.7125,253.33,2.04
460,Florø,75,NO,1614750350,100,61.5996,5.0328,277.15,0.51
461,Paita,91,PE,1614750351,77,-5.0892,-81.1144,297.31,3.29
462,Dillon,90,US,1614750351,87,34.4166,-79.3712,280.93,2.57
463,Harjavalta,75,FI,1614750351,80,61.3167,22.1333,275.15,4.63
464,Divo,47,CI,1614750352,98,5.8397,-5.36,296.03,1.44
465,Cravo Norte,93,CO,1614750352,37,6.3017,-70.2041,297.96,2.18
466,Taoudenni,62,ML,1614750352,25,22.6783,-3.9836,291.35,4.66
467,Orizona,100,BR,1614750352,90,-17.0314,-48.2958,290.77,1.57
468,Khāsh,0,IR,1614750352,25,28.2211,61.2158,294.06,4.25
469,Tarbagatay,75,RU,1614750353,73,51.4803,107.3602,265.15,2.0
470,Cessnock,87,AU,1614750353,70,-32.8333,151.35,295.37,3.28
471,Beloha,98,MG,1614750353,76,-25.1667,45.05,298.41,4.78
472,Metro,53,ID,1614750353,63,-5.1131,105.3067,304.46,3.94
473,Kuril'sk,79,RU,1614750353,89,45.2333,147.8833,262.96,10.12
474,Makkah al Mukarramah,0,SA,1614750353,39,21.4267,39.8261,296.82,1.47
475,Gawler,0,AU,1614750353,20,-34.6,138.7333,300.93,2.24
476,Corinth,20,GR,1614750236,57,37.9407,22.9573,283.15,6.17
477,Taloqan,31,AF,1614750353,39,36.7361,69.5345,286.54,1.66
478,Granada,0,ES,1614750354,93,37.1882,-3.6067,283.15,1.03
479,Vila Velha,75,BR,1614750354,94,-20.3297,-40.2925,297.15,1.54
480,Mozarlândia,53,BR,1614750354,95,-14.7447,-50.5706,293.83,1.82
481,Kavaratti,40,IN,1614750355,68,10.5669,72.642,301.47,3.24
482,Baharly,0,TM,1614750355,44,38.4362,57.4316,285.3,2.67
483,Pangody,100,RU,1614750355,93,65.85,74.4859,256.11,9.44
484,Bengbu,96,CN,1614750355,47,32.9408,117.3608,285.8,5.16
485,Baft,16,IR,1614750355,42,29.234,56.6057,285.11,10.0
486,Micheweni,20,TZ,1614750355,68,-4.9667,39.8333,301.43,5.16
487,Wawina,34,HN,1614750356,90,15.4167,-84.4333,294.65,0.28
488,Pecos,1,US,1614750356,38,31.4229,-103.4932,278.15,2.57
489,Sikonge,85,TZ,1614750356,87,-5.6333,32.7667,294.16,1.84
490,Ridgecrest,75,US,1614750076,15,35.6225,-117.6709,282.59,3.09
491,Makakilo City,1,US,1614750357,60,21.3469,-158.0858,297.04,3.6
492,Nome,20,US,1614750357,60,64.5011,-165.4064,255.15,7.2
493,Margate,30,GB,1614750324,91,51.3813,1.3862,279.26,0.45
494,Limbang,75,MY,1614750357,66,4.75,115.0,304.15,3.6
495,Kaset Sombun,83,TH,1614750357,61,16.2805,101.9542,299.96,1.78
496,Oudtshoorn,0,ZA,1614750357,88,-33.5907,22.2014,289.15,2.06
497,Riyadh,75,SA,1614750161,36,24.6877,46.7219,290.15,3.6
498,Awjilah,0,LY,1614750358,69,29.1081,21.2869,284.95,4.65
499,Malé,20,MV,1614750358,62,4.1748,73.5089,304.15,5.14
500,Gillette,1,US,1614750130,80,44.2911,-105.5022,274.82,2.06
501,Suoyarvi,58,RU,1614750358,97,62.0833,32.35,269.05,3.92
502,Manbij,75,SY,1614750359,61,36.5281,37.9549,282.15,1.54
503,San Ramon,1,US,1614750307,46,37.7799,-121.978,285.15,1.54
504,Half Moon Bay,40,US,1614750359,81,37.4636,-122.4286,285.15,2.29
505,Alanya,75,TR,1614750359,76,36.5438,31.9998,284.15,5.14
506,Constitución,75,CL,1614750360,92,-35.3333,-72.4167,288.38,0.52
507,Ariquemes,100,BR,1614750360,99,-9.9133,-63.0408,293.88,0.61
508,Oruzgan,0,AF,1614750360,28,32.8333,66.0,285.62,1.67
509,Portland,40,US,1614750347,70,45.5234,-122.6762,280.15,1.54
510,Anadyr,0,RU,1614750360,69,64.75,177.4833,244.15,3.0
511,Burns Lake,100,CA,1614750303,69,54.2331,-125.7533,274.15,3.09
512,San Quintín,0,MX,1614750360,39,30.4833,-115.95,287.41,2.52
513,Saint-Pierre,0,RE,1614750361,66,-21.3393,55.4781,303.15,7.2
514,Safranbolu,100,TR,1614750361,81,41.2508,32.6942,275.49,0.9
515,Gwalior,0,IN,1614750361,11,26.2236,78.1792,304.26,3.31
516,Sault Ste. Marie,90,CA,1614750350,75,46.5168,-84.3333,275.15,5.14
517,Airai,100,TL,1614750361,91,-8.9266,125.4092,294.5,1.36
518,Bria,84,CF,1614750362,20,6.5423,21.9863,295.84,2.76
519,Dubovskoye,100,RU,1614750362,96,47.4092,42.7575,273.93,6.9
520,Santiago del Estero,99,AR,1614750092,53,-27.7951,-64.2615,298.39,2.46
521,Srandakan,25,ID,1614750362,63,-7.9386,110.2506,303.78,3.6
522,Broome,1,US,1614750362,53,42.2506,-75.833,267.15,1.54
523,Grobiņa,90,LV,1614750363,100,56.5352,21.1678,274.15,5.66
524,Mbanza-Ngungu,100,CD,1614750363,97,-5.25,14.8667,293.64,1.58
525,Pingdu,0,CN,1614750363,57,36.7844,119.9464,285.37,6.0
526,Santiago,8,CL,1614750086,72,-33.4569,-70.6483,292.59,3.09
527,Thabazimbi,0,ZA,1614750363,61,-24.5917,27.4116,293.79,2.08
528,Port Hedland,75,AU,1614750363,70,-20.3167,118.5667,304.15,8.75
529,Morro Bay,100,US,1614750107,84,35.3658,-120.8499,282.59,0.61
530,Rochegda,100,RU,1614750364,91,62.8,43.25,265.43,4.94
531,Pindushi,79,RU,1614750364,96,62.9152,34.58,268.69,3.97
532,Muzhi,100,RU,1614750364,96,65.3667,64.6667,260.94,1.71
533,Bathurst,19,AU,1614750288,36,-33.4166,149.5806,295.93,1.79
534,Chalmette,90,US,1614750364,87,29.9427,-89.9634,282.59,3.6
535,Shyryayeve,69,UA,1614750365,77,47.3805,30.1964,276.51,4.67
536,Sungurlu,25,TR,1614750365,80,40.1675,34.3739,274.94,0.7
537,Gravelbourg,39,CA,1614750365,93,49.8834,-106.5512,268.15,3.09
538,Maniwaki,100,CA,1614750365,92,46.3834,-75.966,263.15,2.06
539,Bandarbeyla,18,SO,1614750366,66,9.4942,50.8122,299.85,7.94
540,Nānākuli,1,US,1614750366,60,21.3906,-158.1547,297.04,3.6
541,Amahai,97,ID,1614750366,63,-3.3333,128.9167,303.33,1.47
542,Benguela,99,AO,1614750366,64,-12.5763,13.4055,299.2,1.69
543,Grand Forks,40,US,1614750367,100,47.9417,-97.4337,268.15,3.09
544,Angoram,95,PG,1614750367,89,-4.0625,144.0661,301.23,2.4
545,Tete,75,MZ,1614750367,73,-16.1564,33.5867,299.15,2.06
546,Rawson,51,AR,1614750367,80,-43.3002,-65.1023,288.42,5.41
547,Barra de Tecoanapa,0,MX,1614750367,85,16.5167,-98.75,295.44,2.02
548,Benghazi,0,LY,1614750367,67,32.1167,20.0667,285.56,7.0
549,Calama,0,CL,1614750368,62,-22.4667,-68.9333,284.15,2.57
550,Hurghada,0,EG,1614750368,67,27.2574,33.8129,286.15,5.66
551,Filingué,0,NE,1614750368,20,14.3521,3.3168,296.33,5.0
552,Kibala,0,TD,1614750368,18,9.1104,18.3463,299.15,2.97
553,Beringovskiy,0,RU,1614750368,81,63.05,179.3167,245.06,1.75
554,Colares,13,PT,1614750368,75,38.7992,-9.4469,284.82,3.58
555,Yangi Marg`ilon,75,UZ,1614750368,49,40.4272,71.7189,282.15,3.09
556,Were Īlu,18,ET,1614750369,61,10.6,39.4333,287.06,1.64
557,Shimoda,20,JP,1614750369,40,34.6667,138.95,284.15,8.23
558,Ahipara,100,NZ,1614750369,89,-35.1667,173.1667,293.47,3.96
559,Mogocha,100,RU,1614750369,89,53.7333,119.7667,259.21,0.65
560,Kommunar,0,RU,1614750369,86,59.6206,30.39,272.04,4.0
561,Thaba-Tseka,0,LS,1614750370,56,-29.522,28.6084,288.33,0.17
562,Madikeri,2,IN,1614750370,21,12.4167,75.7333,302.33,3.81
563,Cockburn Town,6,TC,1614750370,76,21.4612,-71.1419,297.35,8.64
564,Seymchan,100,RU,1614750371,85,62.8833,152.4333,244.31,0.73
565,Tazovsky,100,RU,1614750371,91,67.4667,78.7,252.64,10.46
566,Cabedelo,75,BR,1614750371,100,-6.9811,-34.8339,297.15,4.0
567,Angoche,99,MZ,1614750371,84,-16.2325,39.9086,299.14,4.09
568,Shingū,0,JP,1614750371,40,33.7333,135.9833,285.15,6.17
569,Senanga,66,ZM,1614750371,90,-16.1167,23.2667,291.86,2.57
